Timestamp,Server_ID,Power_Usage_Watts,Energy_kWh,Carbon_Emission,hour,day,weekday,Rolling_Mean,Rolling_Std,prediction,anomaly_score,iso_forest,sgd_svm,stat_ae
02-11-2025 22:35,S1,140,0.011666667,0.009566667,22,2,6,103.8333333,22.64682732,-1,0.5729632699654061,-1,1,-1
02-11-2025 22:50,S1,121,0.010083333,0.008268333,22,2,6,106.25,21.9922507,-1,0.338081305457889,-1,1,-1
03-11-2025 02:00,S1,140,0.011666667,0.009566667,2,3,0,107.0833333,14.79839262,-1,0.5746110950266337,1,-1,-1
03-11-2025 03:55,S1,148,0.012333333,0.010113333,3,3,0,114.25,16.39359631,-1,0.5437683801664167,1,-1,-1
03-11-2025 04:15,S1,134,0.011166667,0.009156667,4,3,0,112.25,18.70889434,-1,0.45266480419966193,1,-1,-1
03-11-2025 05:45,S1,103,0.008583333,0.007038333,5,3,0,102.6666667,12.22763884,-1,0.46718741440779543,-1,-1,1
03-11-2025 06:05,S1,107,0.008916667,0.007311667,6,3,0,104.5,12.354609,-1,0.4403031735463206,-1,-1,1
03-11-2025 06:10,S1,107,0.008916667,0.007311667,6,3,0,103.0833333,10.79105971,-1,0.47412268816479236,-1,-1,1
03-11-2025 06:15,S1,140,0.011666667,0.009566667,6,3,0,106.1666667,15.16475179,-1,0.5596177531734853,1,-1,-1
03-11-2025 06:25,S1,139,0.011583333,0.009498333,6,3,0,110.0833333,17.74290298,-1,0.49523060412335784,1,-1,-1
03-11-2025 07:30,S1,138,0.0115,0.00943,7,3,0,112.1666667,15.17673658,-1,0.4527401131060089,1,-1,-1
03-11-2025 08:00,S1,140,0.011666667,0.009566667,8,3,0,110.75,19.48484259,-1,0.516820316789763,1,-1,-1
03-11-2025 08:55,S1,116,0.009666667,0.007926667,8,3,0,103.5833333,19.15704633,-1,0.47114097398092913,1,-1,-1
03-11-2025 09:00,S1,117,0.00975,0.007995,9,3,0,101.6666667,16.0868853,-1,0.47616148965775146,1,-1,-1
03-11-2025 09:25,S1,130,0.010833333,0.008883333,9,3,0,102.4166667,16.39544467,-1,0.5592750258460516,1,-1,-1
03-11-2025 09:30,S1,131,0.010916667,0.008951667,9,3,0,106.5833333,16.80615868,-1,0.482083195803018,1,-1,-1
03-11-2025 10:20,S1,142,0.011833333,0.009703333,10,3,0,112.1666667,20.15320111,-1,0.5226294648888706,1,-1,-1
03-11-2025 10:30,S1,129,0.01075,0.008815,10,3,0,109.3333333,19.49980575,-1,0.4528786342941404,1,-1,-1
03-11-2025 10:35,S1,138,0.0115,0.00943,10,3,0,111.5833333,21.19373121,-1,0.5345279308041061,-1,-1,-1
03-11-2025 11:35,S1,125,0.010416667,0.008541667,11,3,0,105.3333333,11.5233623,-1,0.49426990209907257,-1,-1,1
03-11-2025 12:05,S1,135,0.01125,0.009225,12,3,0,104.0833333,15.90573558,-1,0.553122936492659,1,-1,-1
03-11-2025 12:15,S1,132,0.011,0.00902,12,3,0,107.25,17.10993863,-1,0.46058625504920386,1,-1,-1
03-11-2025 13:25,S1,141,0.01175,0.009635,13,3,0,112.75,14.87600264,-1,0.45475477991296404,1,-1,-1
03-11-2025 14:15,S1,139,0.011583333,0.009498333,14,3,0,104.75,18.39033837,-1,0.5972329979608417,-1,-1,-1
03-11-2025 15:30,S1,124,0.010333333,0.008473333,15,3,0,103.9166667,10.20212396,-1,0.511618928500786,-1,-1,1
03-11-2025 15:35,S1,137,0.011416667,0.009361667,15,3,0,106.4166667,13.99648224,-1,0.514867433206189,1,-1,-1
03-11-2025 16:10,S1,134,0.011166667,0.009156667,16,3,0,106.4166667,20.31774117,-1,0.5443402735053576,-1,1,-1
03-11-2025 17:25,S1,142,0.011833333,0.009703333,17,3,0,112.5,15.02422287,-1,0.4589432816567332,1,-1,-1
03-11-2025 17:55,S1,139,0.011583333,0.009498333,17,3,0,104.25,20.55204038,-1,0.6405263036309634,-1,1,-1
03-11-2025 18:15,S1,107,0.008916667,0.007311667,18,3,0,98.66666667,22.0632699,-1,0.5130757972126547,-1,1,-1
03-11-2025 18:20,S1,130,0.010833333,0.008883333,18,3,0,102.25,23.44480947,-1,0.665126605466725,-1,1,-1
03-11-2025 18:25,S1,141,0.01175,0.009635,18,3,0,102.1666667,23.29195465,-1,0.7716172570099368,-1,1,-1
03-11-2025 18:30,S1,118,0.009833333,0.008063333,18,3,0,103.75,23.6993479,-1,0.5439504662547522,-1,1,-1
03-11-2025 18:35,S1,128,0.010666667,0.008746667,18,3,0,107.6666667,23.48048835,-1,0.5446098673585117,-1,1,-1
04-11-2025 00:30,S1,107,0.008916667,0.007311667,0,4,1,113.25,10.89724736,-1,0.42323572149735383,-1,-1,1
04-11-2025 01:15,S1,107,0.008916667,0.007311667,1,4,1,102.1666667,12.9673249,-1,0.45494624312068654,-1,-1,1
04-11-2025 01:20,S1,101,0.008416667,0.006901667,1,4,1,102.0833333,12.97170581,-1,0.44875553285902314,-1,-1,1
04-11-2025 01:25,S1,109,0.009083333,0.007448333,1,4,1,101.9166667,12.85908475,-1,0.46441375854915173,-1,-1,1
04-11-2025 01:55,S1,117,0.00975,0.007995,1,4,1,100.75,14.05912838,-1,0.5011809898129647,-1,-1,-1
04-11-2025 02:00,S1,101,0.008416667,0.006901667,2,4,1,101.3333333,13.89789607,-1,0.4360320483292803,-1,-1,1
04-11-2025 02:05,S1,112,0.009333333,0.007653333,2,4,1,100.8333333,13.34052836,-1,0.4790756482637388,-1,-1,1
04-11-2025 02:20,S1,103,0.008583333,0.007038333,2,4,1,101.9166667,13.60787428,-1,0.43378441913832383,-1,-1,1
04-11-2025 02:30,S1,132,0.011,0.00902,2,4,1,101.9166667,15.20441523,-1,0.5739360334135523,1,-1,-1
04-11-2025 05:10,S1,132,0.011,0.00902,5,4,1,109.8333333,17.52314487,-1,0.40581977968889177,1,-1,-1
04-11-2025 05:15,S1,132,0.011,0.00902,5,4,1,111.1666667,18.61003314,-1,0.39916105690372367,1,-1,-1
04-11-2025 08:15,S1,136,0.011333333,0.009293333,8,4,1,110.5833333,19.65362947,-1,0.4390273699558053,1,-1,-1
04-11-2025 08:20,S1,144,0.012,0.00984,8,4,1,113.8333333,21.75831433,-1,0.5015103696989862,1,-1,-1
04-11-2025 18:15,S1,71,0.005916667,0.004851667,18,4,1,117.1666667,21.85003987,-1,0.37698936663574484,-1,1,-1
04-11-2025 21:45,S1,132,0.011,0.00902,21,4,1,104.6666667,20.70280321,-1,0.531832842870834,-1,1,-1
04-11-2025 22:05,S1,135,0.01125,0.009225,22,4,1,106.3333333,20.04691467,-1,0.502789241075631,-1,1,-1
04-11-2025 23:05,S1,132,0.011,0.00902,23,4,1,104.1666667,14.60282248,-1,0.4912687283651554,-1,1,-1
04-11-2025 23:40,S1,131,0.010916667,0.008951667,23,4,1,104.75,16.67946478,-1,0.4825564889062126,-1,1,-1
05-11-2025 02:50,S1,129,0.01075,0.008815,2,5,2,105.1666667,17.20376985,-1,0.4680429743805421,1,-1,-1
05-11-2025 02:55,S1,131,0.010916667,0.008951667,2,5,2,106.5833333,18.63749073,-1,0.44567646535683353,1,-1,-1
05-11-2025 03:50,S1,137,0.011416667,0.009361667,3,5,2,109.4166667,17.10639611,-1,0.42367572954367355,1,-1,-1
05-11-2025 03:55,S1,135,0.01125,0.009225,3,5,2,109.75,17.59713303,-1,0.4009482816140313,1,-1,-1
06-11-2025 02:00,S1,145,0.012083333,0.009908333,2,6,3,106.25,21.28646604,-1,0.6079254723978494,-1,1,-1
06-11-2025 02:45,S1,74,0.006166667,0.005056667,2,6,3,117.8333333,20.30151509,-1,0.38872518890723456,-1,1,-1
06-11-2025 22:10,S1,142,0.011833333,0.009703333,22,6,3,106.5833333,21.66462694,-1,0.5266634133183694,-1,1,-1
06-11-2025 22:25,S1,128,0.010666667,0.008746667,22,6,3,111.1666667,23.20201141,-1,0.37439710335715004,-1,1,-1
06-11-2025 22:30,S1,143,0.011916667,0.009771667,22,6,3,115.1666667,24.27431614,-1,0.451036501728386,-1,1,-1
07-11-2025 20:45,S1,135,0.01125,0.009225,20,7,4,103.6666667,20.61920258,-1,0.49643595105969346,-1,1,-1
07-11-2025 22:00,S1,144,0.012,0.00984,22,7,4,107.3333333,21.83130918,-1,0.504913414473479,-1,1,-1
07-11-2025 22:10,S1,138,0.0115,0.00943,22,7,4,109.4166667,22.63729157,-1,0.43603746585771425,-1,1,-1
09-11-2025 07:10,S1,142,0.011833333,0.009703333,7,9,6,108.1666667,22.56237146,-1,0.48934246160026457,-1,1,-1
09-11-2025 21:55,S1,131,0.010916667,0.008951667,21,9,6,99.33333333,15.11972422,-1,0.43816451926212174,-1,1,-1
09-11-2025 22:00,S1,135,0.01125,0.009225,22,9,6,103.0,17.97978663,-1,0.43855245198850573,-1,1,-1
10-11-2025 00:05,S1,97,0.008083333,0.006628333,0,10,0,101.3333333,14.49973876,-1,0.46708341521266067,-1,-1,1
10-11-2025 00:20,S1,101,0.008416667,0.006901667,0,10,0,101.8333333,14.38960062,-1,0.4616766822169402,-1,-1,1
10-11-2025 00:25,S1,88,0.007333333,0.006013333,0,10,0,101.4166667,14.73683285,-1,0.45801489049553207,-1,-1,1
10-11-2025 00:30,S1,92,0.007666667,0.006286667,0,10,0,100.75,14.98559915,-1,0.46538074062913465,-1,-1,1
10-11-2025 00:35,S1,115,0.009583333,0.007858333,0,10,0,99.58333333,12.99970862,-1,0.5448630768139041,-1,-1,1
10-11-2025 00:40,S1,114,0.0095,0.00779,0,10,0,103.0,10.53133851,-1,0.5392319478281612,-1,-1,1
10-11-2025 00:45,S1,142,0.011833333,0.009703333,0,10,0,106.5833333,15.2878938,-1,0.5911678557943807,1,-1,-1
10-11-2025 00:50,S1,130,0.010833333,0.008883333,0,10,0,108.5,16.71961287,-1,0.4863156795454342,1,-1,-1
10-11-2025 03:00,S1,135,0.01125,0.009225,3,10,0,110.6666667,19.11369492,-1,0.47294072260348186,1,-1,-1
10-11-2025 03:15,S1,122,0.010166667,0.008336667,3,10,0,104.75,18.74772713,-1,0.49220027300269614,1,-1,-1
10-11-2025 03:30,S1,136,0.011333333,0.009293333,3,10,0,104.9166667,20.37136285,-1,0.6250647014871603,-1,-1,-1
10-11-2025 03:45,S1,109,0.009083333,0.007448333,3,10,0,103.5,22.61335084,-1,0.5085043950114473,-1,-1,1
10-11-2025 03:50,S1,107,0.008916667,0.007311667,3,10,0,103.3333333,22.57646938,-1,0.5046822459509102,-1,-1,1
10-11-2025 03:55,S1,130,0.010833333,0.008883333,3,10,0,106.8333333,23.2294223,-1,0.596046514978777,-1,-1,-1
10-11-2025 05:00,S1,90,0.0075,0.00615,5,10,0,97.58333333,14.871928,-1,0.4283913375889585,-1,-1,1
10-11-2025 05:05,S1,95,0.007916667,0.006491667,5,10,0,96.25,14.264546,-1,0.450288525770822,-1,-1,1
10-11-2025 05:10,S1,108,0.009,0.00738,5,10,0,96.33333333,14.33579965,-1,0.4901507718815787,1,-1,-1
10-11-2025 05:15,S1,117,0.00975,0.007995,5,10,0,96.08333333,13.90525299,-1,0.5391139700961295,1,-1,-1
10-11-2025 05:20,S1,145,0.012083333,0.009908333,5,10,0,100.9166667,19.43968917,-1,0.7613788642525078,-1,-1,-1
10-11-2025 05:25,S1,108,0.009,0.00738,5,10,0,101.3333333,19.54171916,-1,0.4865218899771895,-1,-1,1
10-11-2025 05:40,S1,143,0.011916667,0.009771667,5,10,0,106.4166667,21.74420856,-1,0.6727172178210363,-1,-1,-1
10-11-2025 05:45,S1,133,0.011083333,0.009088333,5,10,0,111.5,20.02952366,-1,0.45336216493312453,1,-1,-1
10-11-2025 07:10,S1,129,0.01075,0.008815,7,10,0,106.8333333,13.77635216,-1,0.4457045183754606,1,-1,-1
10-11-2025 08:45,S1,127,0.010583333,0.008678333,8,10,0,105.8333333,16.37533252,-1,0.4600708523564345,1,-1,-1
10-11-2025 08:55,S1,137,0.011416667,0.009361667,8,10,0,106.1666667,16.01609039,-1,0.5172337601202907,1,-1,-1
10-11-2025 09:10,S1,143,0.011916667,0.009771667,9,10,0,108.4166667,20.56677963,-1,0.5706347256645908,1,-1,-1
10-11-2025 09:25,S1,144,0.012,0.00984,9,10,0,115.0833333,20.83902952,-1,0.4785886148497622,1,-1,-1
10-11-2025 10:20,S1,126,0.0105,0.00861,10,10,0,107.9166667,20.23254953,-1,0.439891592404611,1,-1,-1
10-11-2025 10:50,S1,133,0.011083333,0.009088333,10,10,0,103.9166667,15.5473373,-1,0.5188634084449527,1,-1,-1
10-11-2025 11:10,S1,145,0.012083333,0.009908333,11,10,0,108.5833333,20.14248488,-1,0.567451656974356,1,-1,-1
10-11-2025 13:10,S1,134,0.011166667,0.009156667,13,10,0,110.1666667,17.09244029,-1,0.40696012638902684,1,-1,-1
10-11-2025 13:20,S1,134,0.011166667,0.009156667,13,10,0,110.3333333,17.33275057,-1,0.40772616013203683,1,-1,-1
10-11-2025 13:35,S1,145,0.012083333,0.009908333,13,10,0,111.5,20.3492238,-1,0.5173426037560804,1,-1,-1
10-11-2025 13:45,S1,144,0.012,0.00984,13,10,0,116.0,19.63299634,-1,0.41933494761352846,1,-1,-1
10-11-2025 14:10,S1,137,0.011416667,0.009361667,14,10,0,113.25,21.6548336,-1,0.4660862693118813,1,-1,-1
10-11-2025 14:40,S1,141,0.01175,0.009635,14,10,0,113.1666667,21.40872096,-1,0.49085516266598495,1,-1,-1
10-11-2025 19:25,S1,138,0.0115,0.00943,19,10,0,110.75,15.93238554,-1,0.43578201152131985,1,-1,-1
10-11-2025 22:10,S1,124,0.010333333,0.008473333,22,10,0,102.0833333,14.73066272,-1,0.4903368245655502,-1,1,-1
10-11-2025 23:10,S1,76,0.006333333,0.005193333,23,10,0,118.5833333,15.91145004,-1,0.4319238929240794,-1,1,-1
11-11-2025 00:20,S1,124,0.010333333,0.008473333,0,11,1,103.4166667,20.11990572,-1,0.5540153946088762,-1,-1,-1
11-11-2025 00:30,S1,138,0.0115,0.00943,0,11,1,103.8333333,22.01583452,-1,0.705282711034433,-1,-1,-1
11-11-2025 00:35,S1,136,0.011333333,0.009293333,0,11,1,107.9166667,23.12597254,-1,0.607984780035855,-1,-1,-1
11-11-2025 00:40,S1,129,0.01075,0.008815,0,11,1,109.4166667,23.91446247,-1,0.5502775290056315,-1,-1,-1
11-11-2025 00:50,S1,146,0.012166667,0.009976667,0,11,1,112.6666667,24.30238796,-1,0.6462445289247821,-1,-1,-1
11-11-2025 00:55,S1,122,0.010166667,0.008336667,0,11,1,112.9166667,24.38873933,-1,0.46263274519075104,-1,-1,1
11-11-2025 01:40,S1,142,0.011833333,0.009703333,1,11,1,110.9166667,20.35797067,-1,0.5217408355828689,1,-1,-1
11-11-2025 01:55,S1,133,0.011083333,0.009088333,1,11,1,108.4166667,20.5844528,-1,0.5028683510207209,1,-1,-1
11-11-2025 02:50,S1,131,0.010916667,0.008951667,2,11,1,105.5,18.0176681,-1,0.5093387769559102,1,-1,-1
11-11-2025 03:15,S1,134,0.011166667,0.009156667,3,11,1,105.0,18.38972045,-1,0.5306059450157702,1,-1,-1
11-11-2025 03:40,S1,126,0.0105,0.00861,3,11,1,106.8333333,17.18790977,-1,0.4161712433020342,1,-1,-1
11-11-2025 03:50,S1,131,0.010916667,0.008951667,3,11,1,109.5,17.66094819,-1,0.4093902045863172,1,-1,-1
11-11-2025 03:55,S1,139,0.011583333,0.009498333,3,11,1,112.8333333,19.20621743,-1,0.4335824938773251,1,-1,-1
11-11-2025 04:15,S1,128,0.010666667,0.008746667,4,11,1,109.8333333,20.11708154,-1,0.4009665302458601,1,-1,-1
11-11-2025 05:00,S1,127,0.010583333,0.008678333,5,11,1,105.25,15.98934304,-1,0.43478967183368766,1,-1,-1
11-11-2025 05:25,S1,122,0.010166667,0.008336667,5,11,1,105.3333333,16.59317129,-1,0.4122034905543695,1,-1,-1
11-11-2025 05:40,S1,124,0.010333333,0.008473333,5,11,1,102.5,18.16339976,-1,0.49222415087142296,1,-1,-1
11-11-2025 05:50,S1,130,0.010833333,0.008883333,5,11,1,105.5833333,18.50532274,-1,0.46858634190054954,1,-1,-1
11-11-2025 06:10,S1,131,0.010916667,0.008951667,6,11,1,106.3333333,19.58818444,-1,0.4615930286366483,1,-1,-1
11-11-2025 06:20,S1,141,0.01175,0.009635,6,11,1,113.4166667,18.78809262,-1,0.42147383917250364,1,-1,-1
11-11-2025 08:10,S1,122,0.010166667,0.008336667,8,11,1,103.25,14.90042708,-1,0.4232791448594822,1,-1,-1
11-11-2025 08:15,S1,145,0.012083333,0.009908333,8,11,1,106.5833333,19.185498,-1,0.550677883352517,1,-1,-1
11-11-2025 09:45,S1,144,0.012,0.00984,9,11,1,110.25,13.96179853,-1,0.4534887055639672,1,-1,-1
11-11-2025 12:20,S1,142,0.011833333,0.009703333,12,11,1,104.25,20.58298061,-1,0.6099258125627683,1,-1,-1
11-11-2025 12:30,S1,137,0.011416667,0.009361667,12,11,1,101.4166667,20.6901748,-1,0.631750525117234,1,-1,-1
11-11-2025 12:35,S1,144,0.012,0.00984,12,11,1,105.5833333,23.85356209,-1,0.678066343724207,-1,-1,-1
11-11-2025 19:50,S1,141,0.01175,0.009635,19,11,1,110.4166667,23.43058736,-1,0.5348349695905448,-1,1,-1
12-11-2025 01:25,S1,142,0.011833333,0.009703333,1,12,2,113.0833333,15.011864,-1,0.42240531886207044,1,-1,-1
12-11-2025 01:50,S1,142,0.011833333,0.009703333,1,12,2,113.0,17.36244641,-1,0.42384956407167523,1,-1,-1
12-11-2025 03:20,S1,130,0.010833333,0.008883333,3,12,2,103.8333333,11.8921925,-1,0.496012466571591,1,-1,-1
12-11-2025 04:55,S1,137,0.011416667,0.009361667,4,12,2,101.0,18.06553726,-1,0.6090882219477067,1,-1,-1
13-11-2025 01:50,S1,136,0.011333333,0.009293333,1,13,3,111.6666667,17.45817513,-1,0.3682243713128474,1,-1,-1
13-11-2025 22:30,S1,139,0.011583333,0.009498333,22,13,3,101.6666667,21.12875393,-1,0.603897914865779,-1,1,-1
15-11-2025 11:10,S1,141,0.01175,0.009635,11,15,5,110.3333333,24.10331299,-1,0.48067167865642607,-1,1,-1
16-11-2025 18:05,S1,131,0.010916667,0.008951667,18,16,6,102.25,20.73698935,-1,0.44681990870165333,-1,1,-1
16-11-2025 23:00,S1,141,0.01175,0.009635,23,16,6,100.75,18.61145786,-1,0.5512994981978048,-1,1,-1
16-11-2025 23:35,S1,119,0.009916667,0.008131667,23,16,6,100.25,19.4194139,-1,0.3823552981064755,-1,1,-1
16-11-2025 23:55,S1,145,0.012083333,0.009908333,23,16,6,107.8333333,20.65664469,-1,0.47802549579729825,-1,1,-1
17-11-2025 00:20,S1,80,0.006666667,0.005466667,0,17,0,104.4166667,19.01892996,-1,0.4379811761871122,-1,-1,1
17-11-2025 00:25,S1,130,0.010833333,0.008883333,0,17,0,108.0833333,19.38349032,-1,0.5104785392620234,1,-1,-1
17-11-2025 00:50,S1,83,0.006916667,0.005671667,0,17,0,102.5833333,20.05201569,-1,0.4715363190857185,-1,-1,1
17-11-2025 00:55,S1,120,0.01,0.0082,0,17,0,100.5,16.16674477,-1,0.56203475365386,1,-1,-1
17-11-2025 01:00,S1,115,0.009583333,0.007858333,1,17,0,100.6666667,16.31693673,-1,0.5108476132628162,1,-1,-1
17-11-2025 01:05,S1,130,0.010833333,0.008883333,1,17,0,102.5,18.32782286,-1,0.6025185343963625,1,-1,-1
17-11-2025 01:10,S1,86,0.007166667,0.005876667,1,17,0,100.75,18.85410493,-1,0.46517759364061084,-1,-1,1
17-11-2025 01:15,S1,102,0.0085,0.00697,1,17,0,100.9166667,18.8557121,-1,0.4831452213450866,-1,-1,1
17-11-2025 01:20,S1,94,0.007833333,0.006423333,1,17,0,102.0833333,17.85017613,-1,0.44977398598688945,-1,-1,1
17-11-2025 01:25,S1,98,0.008166667,0.006696667,1,17,0,99.41666667,15.54148895,-1,0.46695454527804675,-1,-1,1
17-11-2025 01:30,S1,91,0.007583333,0.006218333,1,17,0,98.75,15.73141039,-1,0.4597428977661299,-1,-1,1
17-11-2025 01:35,S1,127,0.010583333,0.008678333,1,17,0,101.9166667,17.33340618,-1,0.5786940221620643,1,-1,-1
17-11-2025 02:05,S1,95,0.007916667,0.006491667,2,17,0,102.6666667,13.91750587,-1,0.43919981852462314,-1,-1,1
17-11-2025 02:15,S1,92,0.007666667,0.006286667,2,17,0,103.75,13.45784665,-1,0.437232884647609,-1,-1,1
17-11-2025 02:35,S1,144,0.012,0.00984,2,17,0,109.0833333,15.77949379,-1,0.5517480811346848,1,-1,-1
17-11-2025 03:15,S1,87,0.00725,0.005945,3,17,0,103.8333333,18.11495281,-1,0.4101653758887546,-1,-1,1
17-11-2025 03:35,S1,133,0.011083333,0.009088333,3,17,0,99.16666667,16.5410417,-1,0.6524164813114087,1,-1,-1
17-11-2025 03:45,S1,123,0.01025,0.008405,3,17,0,99.75,17.39448711,-1,0.5685029676185027,1,-1,-1
17-11-2025 03:50,S1,92,0.007666667,0.006286667,3,17,0,101.25,15.66191095,-1,0.4303925294598461,-1,-1,1
17-11-2025 03:55,S1,121,0.010083333,0.008268333,3,17,0,103.4166667,16.49494872,-1,0.49702413332762024,1,-1,-1
17-11-2025 04:05,S1,91,0.007583333,0.006218333,4,17,0,101.9166667,17.74290298,-1,0.4202484467950413,-1,-1,1
17-11-2025 04:15,S1,127,0.010583333,0.008678333,4,17,0,104.3333333,18.22751832,-1,0.5175836035295743,1,-1,-1
17-11-2025 04:45,S1,127,0.010583333,0.008678333,4,17,0,103.9166667,15.69283759,-1,0.5093823714276764,1,-1,-1
17-11-2025 04:55,S1,82,0.006833333,0.005603333,4,17,0,100.8333333,15.7816541,-1,0.4414283680847733,-1,-1,1
17-11-2025 05:15,S1,102,0.0085,0.00697,5,17,0,99.91666667,12.33220716,-1,0.47542418897801064,-1,-1,1
17-11-2025 05:20,S1,102,0.0085,0.00697,5,17,0,100.4166667,12.28049698,-1,0.4727540111524595,-1,-1,1
17-11-2025 05:25,S1,90,0.0075,0.00615,5,17,0,98.5,11.92781318,-1,0.47682143819346495,-1,-1,1
17-11-2025 05:30,S1,126,0.0105,0.00861,5,17,0,101.75,13.69223403,-1,0.5300007448913896,1,-1,-1
17-11-2025 05:35,S1,94,0.007833333,0.006423333,5,17,0,100.3333333,13.52662918,-1,0.44471796085593485,-1,-1,1
17-11-2025 05:40,S1,122,0.010166667,0.008336667,5,17,0,102.3333333,14.85893263,-1,0.49858317439227245,1,-1,-1
17-11-2025 05:45,S1,92,0.007666667,0.006286667,5,17,0,99.41666667,12.88027621,-1,0.45612383600515477,-1,-1,1
17-11-2025 06:20,S1,144,0.012,0.00984,6,17,0,112.5,15.65247584,-1,0.4813866685433286,1,-1,-1
17-11-2025 07:00,S1,135,0.01125,0.009225,7,17,0,112.75,18.79615531,-1,0.42737623949767456,1,-1,-1
17-11-2025 07:45,S1,133,0.011083333,0.009088333,7,17,0,109.9166667,16.83318332,-1,0.4380207679302262,1,-1,-1
17-11-2025 07:50,S1,133,0.011083333,0.009088333,7,17,0,111.8333333,18.10491311,-1,0.42076837740905787,1,-1,-1
17-11-2025 10:15,S1,129,0.01075,0.008815,10,17,0,108.0,18.20089908,-1,0.42785451004172564,1,-1,-1
17-11-2025 10:55,S1,132,0.011,0.00902,10,17,0,108.5833333,18.26301943,-1,0.4416058524931635,1,-1,-1
17-11-2025 12:20,S1,135,0.01125,0.009225,12,17,0,109.5,18.02271294,-1,0.4380384397015759,1,-1,-1
17-11-2025 13:00,S1,143,0.011916667,0.009771667,13,17,0,109.5,17.74311646,-1,0.4925686845098709,1,-1,-1
