Timestamp,Server_ID,Power_Usage_Watts,Energy_kWh,Carbon_Emission,hour,day,weekday,Rolling_Mean,Rolling_Std
01-11-2025 23:15,S1,103,0.008583333,0.007038333,23,1,5,111.4166667,15.35908575
01-11-2025 23:20,S1,107,0.008916667,0.007311667,23,1,5,110.5833333,15.29978213
01-11-2025 23:25,S1,123,0.01025,0.008405,23,1,5,111.25,15.67931469
01-11-2025 23:30,S1,137,0.011416667,0.009361667,23,1,5,113.1666667,17.36157373
01-11-2025 23:35,S1,86,0.007166667,0.005876667,23,1,5,110.0833333,18.69106901
01-11-2025 23:40,S1,135,0.01125,0.009225,23,1,5,112.5,19.94765878
01-11-2025 23:45,S1,76,0.006333333,0.005193333,23,1,5,111.0833333,21.96053623
01-11-2025 23:50,S1,113,0.009416667,0.007721667,23,1,5,111.4166667,21.95639618
01-11-2025 23:55,S1,87,0.00725,0.005945,23,1,5,111.3333333,22.0550276
02-11-2025 00:00,S1,113,0.009416667,0.007721667,0,2,6,112.6666667,21.58843686
02-11-2025 00:05,S1,98,0.008166667,0.006696667,0,2,6,109.5,20.6199374
02-11-2025 00:10,S1,95,0.007916667,0.006491667,0,2,6,106.0833333,19.1760188
02-11-2025 00:15,S1,108,0.009,0.00738,0,2,6,106.5,19.15724406
02-11-2025 00:20,S1,119,0.009916667,0.008131667,0,2,6,107.5,19.49592032
02-11-2025 00:25,S1,127,0.010583333,0.008678333,0,2,6,107.8333333,19.8165832
02-11-2025 00:30,S1,82,0.006833333,0.005603333,0,2,6,103.25,18.79131811
02-11-2025 00:35,S1,102,0.0085,0.00697,0,2,6,104.5833333,18.00736381
02-11-2025 00:40,S1,95,0.007916667,0.006491667,0,2,6,101.25,15.37486142
02-11-2025 00:45,S1,86,0.007166667,0.005876667,0,2,6,102.0833333,14.10002149
02-11-2025 00:50,S1,113,0.009416667,0.007721667,0,2,6,102.0833333,14.10002149
02-11-2025 00:55,S1,87,0.00725,0.005945,0,2,6,102.0833333,14.10002149
02-11-2025 01:00,S1,78,0.0065,0.00533,1,2,6,99.16666667,15.2126343
02-11-2025 01:05,S1,109,0.009083333,0.007448333,1,2,6,100.0833333,15.46525921
02-11-2025 01:10,S1,109,0.009083333,0.007448333,1,2,6,101.25,15.57460053
02-11-2025 01:15,S1,106,0.008833333,0.007243333,1,2,6,101.0833333,15.50635256
02-11-2025 01:20,S1,96,0.008,0.00656,1,2,6,99.16666667,14.47777817
02-11-2025 01:25,S1,126,0.0105,0.00861,1,2,6,99.08333333,14.3048519
02-11-2025 01:30,S1,100,0.008333333,0.006833333,1,2,6,100.5833333,13.25593063
02-11-2025 01:35,S1,104,0.008666667,0.007106667,1,2,6,100.75,13.28789606
02-11-2025 01:40,S1,80,0.006666667,0.005466667,1,2,6,99.5,14.52583905
02-11-2025 01:45,S1,100,0.008333333,0.006833333,1,2,6,100.6666667,13.89135332
02-11-2025 01:50,S1,83,0.006916667,0.005671667,1,2,6,98.16666667,14.16675579
02-11-2025 01:55,S1,83,0.006916667,0.005671667,1,2,6,97.83333333,14.49660357
